id,current_amount
0,15.767121058756857
1,13.80581495457684
2,13.226551341867937
3,14.387462943393668
4,12.939087439166377
5,12.65450114734718
6,12.796802879198605
7,13.216176574524875
8,12.779552951485236
9,14.284629922441368
10,13.765720584499164
11,12.132893835753361
12,15.01752243943524
13,13.056051936080157
14,11.584157201647669
15,12.48323366911571
16,12.199632277222602
17,13.258988750470461
18,13.348421360340344
19,13.280661263993323
20,14.44802854694664
21,12.571988244724748
22,11.7244601333815
23,11.714964468491297
24,13.842233313827695
25,11.923630299934361
26,13.565093558586302
27,11.778617288307744
28,13.036733300310672
29,11.666276684322272
30,14.20224207112551
31,12.311063705802065
32,13.4284752566877
33,12.305540945312801
34,12.592571590446305
35,14.907267755097806
36,14.588608821269016
37,11.236976645407399
38,15.70475077402287
39,14.179986937915789
40,13.551718586758131
41,13.430425276792954
42,12.976268071957852
43,13.129561513749048
44,15.291240342694156
45,13.189739759260922
46,13.931097152628599
47,12.241880343384619
48,16.196203506067896
49,13.190057829342445
50,13.660006020119848
51,13.31438541400276
52,14.724335708642226
53,13.49682163416539
54,12.484266359482321
55,12.53555236046534
56,14.342767492399332
57,14.071773505671512
58,12.847121295900696
59,12.132822731100399
60,12.208621624582376
61,14.390056234093947
62,12.656809491210282
63,15.136139490067526
64,13.642138826548427
65,12.073036670152309
66,12.655086982339778
67,14.654213936733274
68,13.969209117145251
69,13.443725617431275
70,12.98094649527604
71,13.087594119594723
72,13.428516993662276
73,13.544215548410211
74,14.18601880322251
75,13.201290502176969
76,13.077790135423118
77,14.467102625045062
78,13.954117753962226
79,14.81989258235192
80,13.193765432289629
81,12.708429074898397
82,12.849865289361025
83,12.986485612682733
84,12.565306261977522
85,11.772415540094013
86,12.8979894092294
87,12.89822516326252
88,13.159125258282847
89,14.284154423177679
90,13.36024343043774
91,13.69050530559376
92,13.460404890780524
93,12.470074588846833
94,12.715658836636631
95,12.628594131947352
96,15.282973974754999
97,13.477663688953518
