id,current_amount
0,16.02923133453436
1,13.8274074397228
2,13.357213247778635
3,14.255572068355121
4,12.969420972234323
5,12.730658377221895
6,13.023656925671768
7,13.206820642178869
8,12.903186019420195
9,13.816484702018252
10,14.102751639834803
11,12.298934729971508
12,14.803602175919995
13,13.238943717524828
14,11.102875297405754
15,12.599498153900104
16,12.180582562702204
17,13.531299279053439
18,13.149427366409805
19,13.210264792234195
20,14.470553881136507
21,12.817464322672492
22,12.436169656608996
23,11.914130797887363
24,13.849558998472006
25,12.056652128047102
26,13.70583655332764
27,11.60167016187705
28,12.700099728457413
29,11.87374584932434
30,14.220379201997877
31,12.39409986551494
32,13.75174421570858
33,12.55546063861631
34,12.639855781088277
35,15.030278238929387
36,14.462784941692039
37,11.4646332972826
38,16.066282170429606
39,13.757885732769484
40,13.466966199893502
41,13.557940919346152
42,12.43954165984392
43,13.090212052859707
44,15.071517717922802
45,13.150813459013609
46,13.39453564572915
47,12.127016323629181
48,16.023485626146027
49,13.46386787578228
50,13.987602773934265
51,13.504900231906394
52,14.34150958150796
53,13.48947979616967
54,12.345022406100794
55,12.61308121351174
56,14.420510724542615
57,14.008592823853178
58,13.441318889572168
59,12.330340926015385
60,12.009244236964104
61,14.257245048241543
62,12.821754184969492
63,15.076318319108655
64,13.5163933222538
65,11.94138817601566
66,12.528084181962505
67,14.550716383732995
68,13.914510310613093
69,13.65376983621268
70,12.912342601188115
71,13.102608395252762
72,13.102523316284984
73,13.387279913302862
74,14.066914053155353
75,13.394465631981737
76,13.0706432150936
77,14.485825384717884
78,13.748726754226514
79,14.482592442553738
80,13.238965473089149
81,12.395339469458854
82,12.798193387590587
83,13.148098824231443
84,12.647343067925735
85,11.626421824936923
86,12.864152191061981
87,12.726499211581277
88,12.89903716761467
89,14.385597665388454
90,13.371732863329896
91,13.831168284955373
92,13.315932566964998
93,12.589933854615483
94,12.64438578265548
95,12.1858240641468
96,14.939050509973816
97,13.430289499449472
