id,current_amount
0,15.78503509616416
1,13.849824081696934
2,13.391228938575068
3,14.112437144488402
4,12.68476293194983
5,12.841747994856934
6,12.661629232602042
7,13.169834605741386
8,12.775513519365363
9,14.097264717289857
10,13.868000715811004
11,12.299363969431727
12,14.837613628335271
13,12.66005236739168
14,11.115436654114028
15,12.545961403390523
16,12.03699789285196
17,13.623704669913536
18,13.307300567619967
19,13.105389136252608
20,14.440863063126836
21,12.567422458898594
22,12.223896852178274
23,12.094242175491488
24,13.848773959085992
25,12.07801422158451
26,13.718616689525614
27,11.621972184167328
28,13.271434459306303
29,11.966730592819854
30,13.938361720297525
31,12.535798640759655
32,13.333930455276505
33,12.450783109886846
34,12.481348320119443
35,15.453120900611093
36,14.22330338462017
37,11.630499729580901
38,15.823700043540196
39,13.848014015244635
40,13.45875606087331
41,13.425032642973374
42,13.068260039347654
43,13.45705640631825
44,14.864370646080971
45,13.174329086806164
46,13.468533482106881
47,12.33379798490447
48,16.148376488362707
49,13.220672786182837
50,13.757018668979555
51,13.235830038761998
52,14.436379880007252
53,13.309865284054766
54,12.683444250769451
55,12.400982243976495
56,14.10804767665669
57,14.34402460651653
58,13.041497921693542
59,12.046012608718636
60,12.055120200991048
61,14.687173448389117
62,12.768364013779983
63,15.235281944318292
64,13.424744224702673
65,12.234984887932374
66,12.793028610425624
67,14.865237817940866
68,13.891084304951045
69,13.435997391416853
70,13.191026254747914
71,13.10633724323012
72,13.52443450028666
73,13.523544524796696
74,14.095860189726528
75,13.30988123180119
76,12.949668775634958
77,14.447896071376581
78,13.760564697380797
79,14.696318091442857
80,13.192839772039878
81,12.637399890230103
82,12.617232380566028
83,12.712458985154548
84,12.682049725293453
85,11.950049321084993
86,12.862111535193083
87,13.057897129235684
88,13.189184683163129
89,14.862542292960805
90,13.467015756529857
91,13.812753031296202
92,13.713973115383164
93,12.703707592858956
94,12.614869289098147
95,12.5375749543847
96,14.60840373290748
97,13.434736211846268
