id,current_amount
0,15.835839526385332
1,13.824840960711503
2,13.600831589741919
3,13.944423850349503
4,12.958674543236976
5,12.788758047133372
6,12.825084005228799
7,13.092215538612573
8,12.556877830627807
9,13.975802246825447
10,13.741406715473985
11,12.425807617458812
12,14.65563694178891
13,13.141960850601151
14,11.472107010911312
15,12.472335769815052
16,12.370858217586445
17,13.85150128479917
18,13.299310584634776
19,13.220519651321675
20,14.20279309162385
21,12.698805434188595
22,12.373459615869521
23,11.819809083658297
24,13.551472388283958
25,11.913059063693566
26,13.669304097773818
27,11.703693368044139
28,13.056015108515032
29,12.300634518486149
30,14.01272911088354
31,12.538375384718872
32,13.249228679709185
33,12.52700798854909
34,12.528311651959596
35,15.066608662649458
36,14.275566164409332
37,11.968808589896875
38,15.79672419408097
39,13.98212710615862
40,13.407243131344552
41,13.33475332976082
42,12.645371253190351
43,13.199823410689968
44,14.895158258629177
45,13.340829208693492
46,13.414414678242105
47,12.269049337322654
48,15.812911542975272
49,13.307246165553114
50,13.484360623091444
51,13.286964412692281
52,14.481621131588952
53,13.342391469543823
54,12.52107770056578
55,12.522080455167284
56,13.959952107864803
57,14.239013612231
58,12.927603621408455
59,12.383441541794852
60,12.344151973871075
61,14.253825000232563
62,12.878671255601285
63,14.835826662553163
64,13.302638794251887
65,12.111908697716455
66,12.483275677379016
67,14.210372978646262
68,13.799371179033084
69,13.454503549895923
70,13.024878306590367
71,13.22870197454571
72,13.19937029154437
73,13.47189529901713
74,13.994909156403176
75,13.575376827746913
76,12.998276455530098
77,14.591605616673837
78,13.84040362259069
79,14.426429941932213
80,13.390993108753435
81,12.6524909572443
82,12.813221814640755
83,12.720941071219457
84,12.668080513061675
85,11.689346657423485
86,12.964921099789091
87,12.931814799901364
88,13.063605920784488
89,14.307060165823117
90,13.370501366078628
91,13.66633671101888
92,13.51787699197275
93,12.49764169929997
94,12.61233898593659
95,12.382180648919176
96,15.187316193188318
97,13.231092855256662
