id,current_amount
0,15.683410231707152
1,13.814815437807862
2,13.27544123538662
3,14.05760000760805
4,12.591647375887216
5,12.951204128610561
6,12.89106743865841
7,13.330259309410447
8,12.89512556949245
9,14.27332287202879
10,13.71437655365566
11,12.470814031399716
12,14.62651222875773
13,12.920825256651204
14,11.260427319636731
15,12.672904262760124
16,11.954030248026404
17,13.66624157654223
18,13.251026140641084
19,13.077125357255468
20,14.306600578269201
21,12.587220483262945
22,12.058119010158634
23,12.07441744029407
24,13.740299090028344
25,12.194786117558582
26,13.609442925401003
27,11.836164832112651
28,13.19810002810859
29,12.015599982005034
30,14.170380749472887
31,12.378310424720762
32,13.24453586211824
33,12.444251441873206
34,12.466113792861487
35,15.374606814272573
36,14.276725959603032
37,11.665545048326035
38,15.693473115110724
39,13.889461225692509
40,13.435161853082722
41,13.503620466638136
42,12.962410527591933
43,13.273390232709364
44,14.933895073074888
45,13.279732526734785
46,13.589758547470973
47,12.186835176378379
48,15.885486193082617
49,13.286540048096757
50,13.589383179264171
51,13.110247889157293
52,14.381507924028716
53,13.310885040806657
54,12.631954315000085
55,12.514459569174974
56,14.104149772368194
57,14.3001778360831
58,13.012048015901266
59,12.061533083502763
60,12.132042621009028
61,14.530790205047419
62,12.651755918479338
63,14.976544046437974
64,13.341916803746395
65,12.232609544766039
66,12.616295086322413
67,14.849435283775918
68,13.847382612010312
69,13.400397139605627
70,13.121597249567177
71,13.12217118323466
72,13.410621570958394
73,13.433196757844218
74,14.11601561705289
75,13.318546607402078
76,13.043110389206968
77,14.421130847307689
78,13.627881061357556
79,14.370951437484269
80,13.255821278564415
81,12.649069184390047
82,12.584263937750075
83,12.833029786946238
84,12.683640252053113
85,11.813286214303103
86,12.981657211365448
87,13.02096512119275
88,12.96428467030817
89,14.759664004951565
90,13.379204701222656
91,13.844088768029868
92,13.469791425336478
93,12.757426474780155
94,12.714384347997207
95,12.635300097570282
96,14.830953980209904
97,13.540177755317961
