id,current_amount
0,15.670207814730938
1,13.507002056261607
2,13.313856380658885
3,14.146536113329834
4,12.603816158859084
5,12.808450015094124
6,12.587138664090517
7,13.1511982648066
8,12.798211782153107
9,13.982153341325334
10,13.864215268659333
11,12.10479993683667
12,14.757777705369133
13,13.07187623896333
14,11.547274641863979
15,12.39741348360682
16,12.128770986703259
17,13.669235611444801
18,13.296692762666927
19,13.128866559700281
20,14.266209369629149
21,12.64822161546706
22,12.04240841855201
23,12.073906292940142
24,13.622686214072809
25,11.948848557869987
26,13.632310656404902
27,11.592271987069346
28,13.062717944525735
29,12.16265440245266
30,13.984754334481602
31,12.387253631206665
32,13.266129121376736
33,12.45800587536538
34,12.70771187639144
35,15.19578683681313
36,14.34489117038263
37,11.780914223206487
38,15.6700540822707
39,13.9976394811634
40,13.587128786091847
41,13.73743408702021
42,12.691545563633683
43,13.172685052793724
44,14.957291758078956
45,13.13097178855229
46,13.643717540590762
47,12.242335564733072
48,15.882716089712506
49,13.363663593469477
50,13.531213088096456
51,13.094927428892827
52,14.424908587569941
53,13.415781065856848
54,12.606104343632495
55,12.467948726587498
56,14.134648281459743
57,14.39621832269567
58,13.042086144249435
59,12.19960433895931
60,12.29155418300158
61,14.501780529315322
62,12.595626379001505
63,15.234694424620093
64,13.577285351125514
65,12.1856710407944
66,12.543930121083458
67,14.408501634594813
68,13.814892841292457
69,13.640085799244138
70,13.47562920725909
71,13.120104182923933
72,13.302842543445516
73,13.386623353890764
74,14.11133631901987
75,13.273703289070891
76,13.048243431117076
77,14.564474329989924
78,13.69437414742897
79,14.649426956004444
80,13.051635360124042
81,12.683007213626633
82,12.612396532332639
83,12.814962548416474
84,12.4441082632466
85,11.730097443105524
86,12.771676109557237
87,12.983135566269027
88,13.036941354105002
89,14.426559686391991
90,13.35031071960186
91,13.842225668601497
92,13.60549608887174
93,12.60289978288499
94,12.51364630556977
95,12.400796264778503
96,14.938298662956203
97,13.584935087606976
