id,current_amount
0,15070903.494555876
1,1686945.2403134485
2,1242763.367266538
3,4053255.3408872993
4,1167313.8302586796
5,1045905.0927525352
6,1388514.0395098904
7,1243085.7173917317
8,1348848.5816434964
9,1596550.3516963643
10,2372684.4543205323
11,1110427.128467832
12,5160598.08179598
13,1263717.9595974537
14,203418.394871056
15,1032047.2382690164
16,1049295.1423189882
17,1632406.994426882
18,1631785.716703461
19,1212991.3678764044
20,3420810.8356190026
21,1206297.3943658883
22,1304243.5494417169
23,656676.316348815
24,1700889.8123391424
25,1229555.2771645226
26,2731317.067054908
27,1128411.3187097334
28,1497436.2589534433
29,684149.8824586354
30,830177.0497465472
31,877863.7371085195
32,1679307.8912809505
33,1339925.6688651505
34,1940892.8207753405
35,14983152.25125419
36,3285735.131253354
37,693438.5199869445
38,15587258.095348815
39,1535850.167753331
40,1290160.3481451517
41,1831489.7950823929
42,1457777.6267921024
43,455810.10455655603
44,3286986.8374157483
45,2493392.5919146817
46,1128844.2147930781
47,851293.2543483762
48,22704975.999338977
49,1320186.3075947189
50,2426345.327735213
51,1556828.4252348465
52,2855532.833519516
53,1478847.76080832
54,699837.499265989
55,1214787.4272378772
56,2447593.8442742317
57,4047734.726090009
58,1233583.8779011187
59,1131191.9931688348
60,769451.7293819322
61,4546497.856906579
62,846650.7642797886
63,8237505.840091854
64,1569704.732837862
65,833140.3269247033
66,1937517.6556262788
67,4480195.586947216
68,1375494.3503377174
69,2121409.939988803
70,1237646.220353288
71,1298659.6054135128
72,1226972.81680561
73,1039777.0419309868
74,2230915.9888564055
75,1348451.6586439973
76,1051022.2469497249
77,3097983.7571669356
78,2931384.4819917097
79,2768393.56638969
80,1456266.5507846274
81,1479841.3593618749
82,1368948.1802296448
83,971346.7719488008
84,973459.6139892086
85,1119285.203175793
86,1200542.829446901
87,608723.2208887765
88,1204038.1808064966
89,7003483.194784483
90,1461740.5782820769
91,1352596.2742693394
92,966164.8188059602
93,899605.7051545357
94,1808685.7393346957
95,669471.0200856864
96,3148983.6355711245
97,1609562.6375884512
